subject_id,has_roi_file,atlas,file_path
50264,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050264_rois_ho.1D
50266,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050266_rois_ho.1D
50267,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050267_rois_ho.1D
50268,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050268_rois_ho.1D
50269,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050269_rois_ho.1D
50270,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050270_rois_ho.1D
50271,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Trinity_0050271_rois_ho.1D
50272,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050272_rois_ho.1D
50273,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050273_rois_ho.1D
50274,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050274_rois_ho.1D
50275,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050275_rois_ho.1D
50276,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050276_rois_ho.1D
50277,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050277_rois_ho.1D
50278,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050278_rois_ho.1D
50280,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050280_rois_ho.1D
50282,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050282_rois_ho.1D
50283,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050283_rois_ho.1D
50284,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050284_rois_ho.1D
50285,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050285_rois_ho.1D
50287,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050287_rois_ho.1D
50289,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050289_rois_ho.1D
50290,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050290_rois_ho.1D
50291,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050291_rois_ho.1D
50292,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050292_rois_ho.1D
50293,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050293_rois_ho.1D
50294,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050294_rois_ho.1D
50295,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050295_rois_ho.1D
50297,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050297_rois_ho.1D
50298,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050298_rois_ho.1D
50300,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050300_rois_ho.1D
50301,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050301_rois_ho.1D
50302,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050302_rois_ho.1D
50307,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050307_rois_ho.1D
50310,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050310_rois_ho.1D
50314,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050314_rois_ho.1D
50315,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050315_rois_ho.1D
50318,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050318_rois_ho.1D
50319,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050319_rois_ho.1D
50320,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050320_rois_ho.1D
50321,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050321_rois_ho.1D
50324,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050324_rois_ho.1D
50325,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050325_rois_ho.1D
50326,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050326_rois_ho.1D
50327,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050327_rois_ho.1D
50329,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050329_rois_ho.1D
50330,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050330_rois_ho.1D
50331,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050331_rois_ho.1D
50332,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050332_rois_ho.1D
50334,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050334_rois_ho.1D
50335,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050335_rois_ho.1D
50336,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050336_rois_ho.1D
50337,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050337_rois_ho.1D
50338,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050338_rois_ho.1D
50339,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050339_rois_ho.1D
50340,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050340_rois_ho.1D
50341,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050341_rois_ho.1D
50342,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050342_rois_ho.1D
50343,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050343_rois_ho.1D
50344,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050344_rois_ho.1D
50345,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050345_rois_ho.1D
50346,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050346_rois_ho.1D
50347,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050347_rois_ho.1D
50348,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050348_rois_ho.1D
50349,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050349_rois_ho.1D
50350,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050350_rois_ho.1D
50351,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050351_rois_ho.1D
50352,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050352_rois_ho.1D
50353,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050353_rois_ho.1D
50355,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050355_rois_ho.1D
50356,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050356_rois_ho.1D
50357,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050357_rois_ho.1D
50358,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050358_rois_ho.1D
50360,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050360_rois_ho.1D
50361,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050361_rois_ho.1D
50362,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050362_rois_ho.1D
50363,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050363_rois_ho.1D
50364,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050364_rois_ho.1D
50365,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050365_rois_ho.1D
50366,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050366_rois_ho.1D
50367,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050367_rois_ho.1D
50368,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050368_rois_ho.1D
50369,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050369_rois_ho.1D
50370,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050370_rois_ho.1D
50372,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050372_rois_ho.1D
50373,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050373_rois_ho.1D
50374,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050374_rois_ho.1D
50375,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050375_rois_ho.1D
50377,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050377_rois_ho.1D
50379,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_1_0050379_rois_ho.1D
50382,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050382_rois_ho.1D
50385,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050385_rois_ho.1D
50386,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050386_rois_ho.1D
50387,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050387_rois_ho.1D
50388,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050388_rois_ho.1D
50390,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050390_rois_ho.1D
50391,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050391_rois_ho.1D
50397,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050397_rois_ho.1D
50399,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050399_rois_ho.1D
50402,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050402_rois_ho.1D
50404,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050404_rois_ho.1D
50405,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050405_rois_ho.1D
50406,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050406_rois_ho.1D
50407,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050407_rois_ho.1D
50408,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050408_rois_ho.1D
50410,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050410_rois_ho.1D
50411,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050411_rois_ho.1D
50412,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050412_rois_ho.1D
50413,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050413_rois_ho.1D
50414,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050414_rois_ho.1D
50415,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050415_rois_ho.1D
50416,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050416_rois_ho.1D
50417,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050417_rois_ho.1D
50418,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050418_rois_ho.1D
50419,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050419_rois_ho.1D
50421,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050421_rois_ho.1D
50424,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050424_rois_ho.1D
50425,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050425_rois_ho.1D
50426,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050426_rois_ho.1D
50427,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050427_rois_ho.1D
50428,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\UM_2_0050428_rois_ho.1D
50433,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050433_rois_ho.1D
50434,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050434_rois_ho.1D
50435,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050435_rois_ho.1D
50436,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050436_rois_ho.1D
50437,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050437_rois_ho.1D
50438,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050438_rois_ho.1D
50439,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050439_rois_ho.1D
50440,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050440_rois_ho.1D
50441,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050441_rois_ho.1D
50442,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050442_rois_ho.1D
50443,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050443_rois_ho.1D
50444,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050444_rois_ho.1D
50445,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050445_rois_ho.1D
50446,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050446_rois_ho.1D
50447,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050447_rois_ho.1D
50448,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050448_rois_ho.1D
50449,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050449_rois_ho.1D
50455,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050455_rois_ho.1D
50463,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050463_rois_ho.1D
50466,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050466_rois_ho.1D
50467,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050467_rois_ho.1D
50468,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050468_rois_ho.1D
50469,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050469_rois_ho.1D
50477,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050477_rois_ho.1D
50480,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050480_rois_ho.1D
50482,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050482_rois_ho.1D
50483,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050483_rois_ho.1D
50485,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050485_rois_ho.1D
50486,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050486_rois_ho.1D
50487,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050487_rois_ho.1D
50488,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050488_rois_ho.1D
50490,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050490_rois_ho.1D
50491,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050491_rois_ho.1D
50492,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050492_rois_ho.1D
